INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RCF,"AIREDALE NHS FOUNDATION TRUST",RCF22,"AIREDALE GENERAL HOSPITAL",0.9505,2,31470,940,990.0000,0.9046,1.1022,0.8537,1.1714,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BD20 6TD
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",RTK02,"ASHFORD HOSPITAL",0.9738,2,2130,15,15.0000,0.3770,2.1129,0.5845,1.7108,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,TW15 3AA
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",RTK54,"COBHAM DAY SURGERY",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT11 1HS
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",RTK48,"RUNNYMEDE HOSPITAL",*,*,65,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,KT16 0RQ
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",RTK01,"ST PETER'S HOSPITAL",0.8984,2,42395,1420,1580.0000,0.9241,1.0802,0.8577,1.1659,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,KT16 0PZ
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",RTK76,"THE LISTER HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SW1W 8RH
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",RTK49,"WOKING NUFFIELD HOSPITAL",*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,GU21 4BY
I00699,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",RF4PP,"BARKING HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,IG11 9LX
I00699,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",RF4DG,"KING GEORGE HOSPITAL",0.8050,3,15825,665,825.0000,0.8958,1.1124,0.8516,1.1743,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,IG3 8YB
I00699,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",RF4QH,"QUEEN'S HOSPITAL",0.8767,2,61745,1525,1740.0000,0.9276,1.0763,0.8583,1.1651,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RM7 0AG
I00699,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",RF4BM,"NOT PROVIDED",*,*,25,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",RF4TC,"NOT PROVIDED",*,*,175,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",RFFAA,"BARNSLEY HOSPITAL",1.0222,2,44290,1380,1350.0000,0.9180,1.0870,0.8565,1.1675,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S75 2EP
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H41,"BARKING BIRTH CENTRE",*,*,230,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,IG11 9LX
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H65,"BARTS AND THE LONDON OUTREACH CLINICS",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E1 1BB
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H90,"BLT BIRTH CENTRE",*,*,505,0,*,*,*,*,*,DENTISTS,ONE,TRUST,E14 8JH
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H86,"BLT PRIVATE HOSPITALS",*,*,400,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E1 1BB
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H15,"COMMUNITY HEALTH SERVICES",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,E1 4DG
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H11,"GATEWAY SURGICAL CENTRE",*,*,995,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,E13 8SL
I00699,R1H,"BARTS HEALTH NHS TRUST",R1HED,"MILE END EARLY DIAGNOSIS CENTRE",*,*,15,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,E1 4DG
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H13,"MILE END HOSPITAL",*,*,30,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,E1 4DG
I00699,R1H,"BARTS HEALTH NHS TRUST",R1HNH,"NEWHAM GENERAL HOSPITAL",0.9670,2,29030,495,515.0000,0.8691,1.1441,0.8443,1.1844,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E13 8SL
I00699,R1H,"BARTS HEALTH NHS TRUST",R1HM0,"ST BARTHOLOMEW'S HOSPITAL",0.7929,3,12610,420,530.0000,0.8711,1.1417,0.8449,1.1835,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EC1A 7BE
I00699,R1H,"BARTS HEALTH NHS TRUST",NW608,"THE HARLEY STREET CLINIC (WEYMOUTH ST)",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,W1G 8BJ
I00699,R1H,"BARTS HEALTH NHS TRUST",R1H12,"THE ROYAL LONDON HOSPITAL",0.9906,2,56195,1060,1070.0000,0.9083,1.0980,0.8545,1.1703,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E1 1BB
I00699,R1H,"BARTS HEALTH NHS TRUST",R1HKH,"WHIPPS CROSS UNIVERSITY HOSPITAL",1.0081,2,37690,940,935.0000,0.9019,1.1053,0.8531,1.1722,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E11 1NR
I00699,R1H,"BARTS HEALTH NHS TRUST",.,"NOT PROVIDED",*,*,95,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",RC979,"BEDFORD HOSPITAL SOUTH WING",1.2156,1,31590,1170,965.0000,0.9034,1.1036,0.8534,1.1718,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,MK42 9DJ
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",NT423,"BMI - THE MANOR HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,MK40 4AW
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",RC971,"LUTON & DUNSTABLE HOSPITAL",0.9738,2,74265,1405,1440.0000,0.9206,1.0841,0.8570,1.1668,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LU4 0DZ
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",NVC15,"PINEHILL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SG4 9QZ
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",NT316,"SPIRE HARPENDEN HOSPITAL",*,*,70,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,AL5 4BP
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",8A517,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",8A625,"NOT PROVIDED",*,*,15,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",RC900,"NOT PROVIDED",1.2865,2,110,15,10.0000,0.3449,2.2231,0.5630,1.7762,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",RXL01,"BLACKPOOL VICTORIA HOSPITAL",1.0852,2,52525,2015,1855.0000,0.9298,1.0738,0.8587,1.1646,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,FY3 8NR
I00699,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",RXL06,"CLIFTON HOSPITAL",*,*,105,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,FY8 1PB
I00699,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",A4M4V,"SPIRE HEALTHCARE",*,*,225,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,FY3 8BP
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",RMCE5,"INGLESIDE BIRTH & COMMUNITY CENTRE",*,*,340,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,M6 7WR
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",RMCD6,"LABURNUM LODGE HOME FOR THE ELDERLY",*,*,30,*,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,BL2 6PP
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",RMC01,"ROYAL BOLTON HOSPITAL",1.0842,2,56380,1545,1425.0000,0.9202,1.0845,0.8570,1.1669,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BL4 0JR
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE01,"BRADFORD ROYAL INFIRMARY",0.9990,2,45070,1255,1255.0000,0.9151,1.0903,0.8559,1.1683,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BD9 6RJ
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE02,"BRADFORD ROYAL INFIRMARY WOMEN'S UNIT",*,*,25580,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BD9 6RJ
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE4H,"ECCLESHILL COMMUNITY HOSPITAL",*,*,25,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BD10 0JE
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE05,"ST LUKES HOSPITAL",*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BD5 0NA
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE6H,"THE YORKSHIRE CLINIC",*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BD16 1TW
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE5H,"WESTBOURNE GREEN COMMUNITY HOSPITAL",*,*,15,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BD8 8RA
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",B5I2E,"WESTCLIFFE HEALTH INNOVATIONS",*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BD10 0EP
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE3A,"WESTWOOD PARK",*,*,25,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BD6 3RW
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",RAE2J,"NOT PROVIDED",*,*,10,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",1.2141,2,5735,275,225.0000,0.8065,1.2237,0.8224,1.2159,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",RXQ51,"AMERSHAM HOSPITAL",*,*,150,*,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HP7 0JD
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",RXQ61,"BUCKINGHAM HOSPITAL",*,*,50,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,MK18 1NU
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",RXQ91,"CHILTERN HOSPITAL",*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HP16 0EN
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",RXQ02,"STOKE MANDEVILLE HOSPITAL",0.9471,2,53475,1235,1305.0000,0.9166,1.0886,0.8562,1.1679,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HP21 8AL
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",B5K4L,"THE CHERWELL HOSPITAL",*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,OX16 9FG
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",RXQ50,"WYCOMBE HOSPITAL",0.8468,2,5545,185,215.0000,0.8029,1.2286,0.8210,1.2181,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HP11 2TT
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",RXQFN,"NOT PROVIDED",2.8587,1,165,105,35.0000,0.5681,1.6188,0.7024,1.4236,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",V9Z9K,"BMI HEALTHCARE - THE HUDDERSFIELD HOSPITAL",*,*,100,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HD2 2BL
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",RWY02,"CALDERDALE ROYAL HOSPITAL",0.9923,2,34145,750,755.0000,0.8914,1.1176,0.8505,1.1758,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HX3 0PW
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",RWY01,"HUDDERSFIELD ROYAL INFIRMARY",1.0793,2,26010,1370,1270.0000,0.9156,1.0897,0.8560,1.1682,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HD3 3EA
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",RWYA4,"SPIRE HOSPITAL",*,*,140,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HX5 9EB
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT01,"ADDENBROOKE'S HOSPITAL",0.9127,2,49755,2005,2195.0000,0.9354,1.0677,0.8596,1.1633,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CB2 0QQ
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT1Y,"CAMBRIDGE DIALYSIS CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,CB5 8PD
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT3Q,"CUH AT KINGS LYNN DIALYSIS",*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,PE30 4ET
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT1Q,"CUH AT PRINCESS OF WALES HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CB6 1DN
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT65,"HINCHINGBROOKE DIALYSIS UNIT",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CB2 0QQ
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT98,"NUFFIELD HEALTH CAMBRIDGE HOSPITAL",*,*,55,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CB2 8AF
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT32,"ROSIE HOSPITAL",*,*,12725,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CB2 0QQ
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT97,"SPIRE (LEA) HOSPITAL",*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CB24 9EL
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGT04,"NOT PROVIDED",*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",RQM01,"CHELSEA & WESTMINSTER HOSPITAL",0.6380,3,42415,480,755.0000,0.8913,1.1176,0.8505,1.1758,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW10 9NH
I00699,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",RQM91,"WEST MIDDLESEX UNIVERSITY HOSPITAL",0.7368,3,46545,805,1095.0000,0.9091,1.0971,0.8547,1.1700,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TW7 6AF
I00699,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",RFSAC,"BUXTON HOSPITAL",*,*,*,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,SK17 9NJ
I00699,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",RFSDA,"CHESTERFIELD ROYAL HOSPITAL",0.9575,2,49785,1595,1670.0000,0.9260,1.0780,0.8580,1.1655,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S44 5BL
I00699,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",RJR05,"COUNTESS OF CHESTER HOSPITAL",0.9845,2,45315,1165,1185.0000,0.9126,1.0930,0.8554,1.1690,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CH2 1UL
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",RJR60,"ELLESMERE PORT HOSPITAL",0.5225,3,645,30,60.0000,0.6511,1.4613,0.7486,1.3359,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,CH65 6SG
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",RWWHG,"HALTON HOSPITAL NIGHTINGALE BUILDING",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,WA7 2DA
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",.,"NOT PROVIDED",0.7471,2,195,10,15.0000,0.4012,2.0364,0.6004,1.6656,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPBA,"BISHOP AUCKLAND HOSPITAL",*,*,950,*,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL14 6AD
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCC,"CHESTER LE STREET HOSPITAL",*,*,75,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DH3 3AT
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPDA,"DARLINGTON MEMORIAL HOSPITAL",1.0114,2,40290,1175,1160.0000,0.9117,1.0941,0.8553,1.1692,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DL3 6HX
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCG,"HORN HALL HOSPITAL",*,*,55,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL13 2JR
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCJ,"RICHARDSON HOSPITAL",*,*,75,*,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,DL12 8ET
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCL,"SEDGEFIELD COMMUNITY HOSPITAL",*,*,80,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS21 3EE
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCW,"SHOTLEY BRIDGE HOSPITAL SITE",*,*,140,*,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DH8 0NB
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPWE,"SUNDERLAND ROYAL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SR4 7TP
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCP,"UNIVERSITY HOSPITAL OF NORTH DURHAM",1.1559,2,42465,1685,1455.0000,0.9210,1.0837,0.8571,1.1667,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DH1 5TW
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",RJ611,"CROYDON UNIVERSITY HOSPITAL",1.0230,2,29105,1005,980.0000,0.9042,1.1027,0.8536,1.1715,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CR7 7YE
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN707,"DARENT VALLEY HOSPITAL",1.0631,2,53350,1390,1305.0000,0.9167,1.0885,0.8563,1.1679,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN7C8,"KIMS",*,*,95,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,ME14 5FT
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",ADP02,"KIMS HOSPITAL (NEWNHAM COURT)",*,*,25,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,PRIVATE,ME14 5FT
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",S2I6U,"PRACTICE PLUS GROUP GILLINGHAM",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,ME8 6AD
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN7QM,"QUEEN MARY'S HOSPITAL SIDCUP",*,*,1575,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DA14 6LT
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",P4P4S,"SPIRE TUNBRIDGE WELLS HOSPITAL",*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,TN3 0RD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5BA,"BASSETLAW HOSPITAL",1.1831,2,13075,515,435.0000,0.8584,1.1572,0.8411,1.1890,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S81 0BD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5DR,"DONCASTER ROYAL INFIRMARY",1.1469,2,45325,1790,1560.0000,0.9236,1.0807,0.8576,1.1660,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN2 5LT
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5MM,"MONTAGU HOSPITAL",*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S64 0AZ
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",NVC14,"PARK HILL HOSPITAL",*,*,320,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,DN2 5TH
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",NTP13,"PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S43 4XE
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5RH,"ROTHERHAM DISTRICT HOSPITAL",*,*,265,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S60 2UD
