TIME_PERIOD,PUBLICATION_MONTH,ORDER,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL,OBSERVED,EXPECTED,ELECTIVE_DEPTH,NONELECTIVE_DEPTH,PALLIATIVE_DEATHS,PALLIATIVE_CODE
SEP18_AUG19,JAN_20,9,RA3,WESTON AREA HEALTH NHS TRUST,0.9659,2,0.899,1.1087,0.8756,1.1421,850,880,5.9921,6.6093,38,3.4
SEP18_AUG19,JAN_20,9,RKE,WHITTINGTON HEALTH NHS TRUST,0.8491,3,0.8867,1.1231,0.8718,1.147,590,690,4.2133,5.3035,51,2.6
SEP18_AUG19,JAN_20,9,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.1034,2,0.9327,1.0706,0.8841,1.1311,2235,2025,5.1951,6.0007,48,2.4
SEP18_AUG19,JAN_20,9,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.1255,2,0.9402,1.0625,0.8856,1.1292,2895,2570,4.214,5.2057,35,2
SEP18_AUG19,JAN_20,9,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1571,1,0.9225,1.0819,0.8819,1.134,1755,1515,5.7512,5.938,42,2.6
SEP18_AUG19,JAN_20,9,RLQ,WYE VALLEY NHS TRUST,1.052,2,0.9121,1.0936,0.8793,1.1373,1230,1170,3.6758,4.9111,39,2.2
SEP18_AUG19,JAN_20,9,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.9438,2,0.9103,1.0957,0.8788,1.1379,1060,1120,3.8641,4.833,57,3.3
SEP18_AUG19,JAN_20,9,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9866,2,0.9457,1.0565,0.8865,1.128,3090,3130,3.9665,4.4904,27,1.4
OCT18_SEP19,FEB_20,10,RCF,AIREDALE NHS FOUNDATION TRUST,0.9035,2,0.9091,1.0971,0.8775,1.1396,985,1090,4.2006,4.1394,24,1.3
OCT18_SEP19,FEB_20,10,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,0.9804,2,0.9265,1.0774,0.8818,1.134,1660,1690,3.986,5.1586,40,2.2
OCT18_SEP19,FEB_20,10,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1.0028,2,0.9438,1.0585,0.8852,1.1297,2925,2920,5.51,5.6709,38,2.2
OCT18_SEP19,FEB_20,10,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,0.9946,2,0.9238,1.0805,0.8812,1.1348,1560,1570,4.6028,5.011,28,1.6
OCT18_SEP19,FEB_20,10,R1H,BARTS HEALTH NHS TRUST,0.9276,2,0.9517,1.05,0.8865,1.128,3685,3975,6.583,5.4934,39,1.5
OCT18_SEP19,FEB_20,10,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.025,2,0.9335,1.0698,0.8833,1.1322,2120,2070,5.747,4.2881,33,1.9
OCT18_SEP19,FEB_20,10,RC1,BEDFORD HOSPITAL NHS TRUST,1.1331,2,0.911,1.0949,0.878,1.1389,1290,1140,5.5545,5.5958,26,1.4
OCT18_SEP19,FEB_20,10,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1.1131,2,0.9337,1.0695,0.8833,1.1321,2325,2085,6.1564,5.8085,28,1.9
OCT18_SEP19,FEB_20,10,RMC,BOLTON NHS FOUNDATION TRUST,1.1594,1,0.922,1.0825,0.8808,1.1354,1735,1495,5.0285,4.5494,29,1.4
OCT18_SEP19,FEB_20,10,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9498,2,0.9321,1.0713,0.883,1.1325,1885,1985,4.6167,4.1562,23,0.7
OCT18_SEP19,FEB_20,10,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,0.9777,2,0.9373,1.0656,0.884,1.1312,2285,2335,4.6496,4.9772,43,2.4
OCT18_SEP19,FEB_20,10,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1.0005,2,0.924,1.0803,0.8812,1.1348,1580,1580,4.8866,3.7251,54,2.2
OCT18_SEP19,FEB_20,10,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,0.9744,2,0.9365,1.0664,0.8839,1.1314,2220,2280,4.6636,5.0576,36,1.8
OCT18_SEP19,FEB_20,10,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8429,3,0.9404,1.0622,0.8846,1.1304,2180,2590,3.6076,5.5475,44,2.3
OCT18_SEP19,FEB_20,10,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,0.7442,3,0.9339,1.0693,0.8834,1.132,1560,2100,4.5132,4.9811,56,1.6
OCT18_SEP19,FEB_20,10,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1.0029,2,0.9286,1.0752,0.8822,1.1335,1795,1790,4.765,5.5169,31,2
OCT18_SEP19,FEB_20,10,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1.0851,2,0.919,1.0858,0.8801,1.1363,1505,1385,2.9767,3.0956,35,1.5
OCT18_SEP19,FEB_20,10,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1.1337,1,0.9414,1.0611,0.8848,1.1302,3040,2680,4.1902,4.1751,42,2.4
OCT18_SEP19,FEB_20,10,RJ6,CROYDON HEALTH SERVICES NHS TRUST,0.938,2,0.9187,1.0862,0.88,1.1364,1290,1375,3.6842,4.9366,50,2.6
OCT18_SEP19,FEB_20,10,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1.0596,2,0.9195,1.0853,0.8802,1.1361,1485,1400,2.8556,3.7332,51,1.9
OCT18_SEP19,FEB_20,10,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0973,2,0.9396,1.0631,0.8845,1.1306,2770,2525,4.3605,5.1616,50,2.6
OCT18_SEP19,FEB_20,10,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1.1877,1,0.902,1.1052,0.8756,1.1421,1110,935,2.9717,3.4836,35,2
OCT18_SEP19,FEB_20,10,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,0.9006,2,0.9384,1.0644,0.8842,1.1309,2180,2420,4.3297,4.5823,36,1.7
OCT18_SEP19,FEB_20,10,RJN,EAST CHESHIRE NHS TRUST,1.1262,2,0.8949,1.1135,0.8735,1.1449,910,810,5.0832,5.2045,24,2
OCT18_SEP19,FEB_20,10,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1.0857,2,0.9501,1.0517,0.8863,1.1283,4045,3725,3.9677,4.2634,25,1.4
OCT18_SEP19,FEB_20,10,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1.0235,2,0.9401,1.0625,0.8846,1.1305,2630,2570,5.9146,5.1374,33,1.7
OCT18_SEP19,FEB_20,10,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1.0892,2,0.952,1.0496,0.8865,1.128,4390,4030,4.9766,5.6078,33,2.2
OCT18_SEP19,FEB_20,10,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,0.9428,2,0.9414,1.0611,0.8848,1.1302,2530,2685,5.185,6.0033,36,2.1
OCT18_SEP19,FEB_20,10,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,0.9566,2,0.9315,1.072,0.8829,1.1327,1865,1950,5.8641,5.1273,46,2
OCT18_SEP19,FEB_20,10,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,0.9731,2,0.9499,1.0519,0.8862,1.1284,3600,3695,3.4085,3.9969,43,1.9
OCT18_SEP19,FEB_20,10,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1.0546,2,0.9171,1.088,0.8796,1.1369,1395,1320,4.9935,5.9905,35,2.2
OCT18_SEP19,FEB_20,10,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.1247,2,0.905,1.1018,0.8764,1.141,1120,1000,4.3092,5.2053,24,1.6
OCT18_SEP19,FEB_20,10,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0718,2,0.9426,1.0598,0.885,1.1299,3000,2800,4.1409,4.803,35,2
OCT18_SEP19,FEB_20,10,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.9386,2,0.9303,1.0732,0.8826,1.133,1770,1885,3.1137,3.5381,37,1.9
OCT18_SEP19,FEB_20,10,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7353,3,0.932,1.0714,0.883,1.1325,1460,1985,5.8801,6.13,57,1.7
OCT18_SEP19,FEB_20,10,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1.015,2,0.9337,1.0695,0.8833,1.1321,2120,2090,3.8034,4.5481,42,2.1
OCT18_SEP19,FEB_20,10,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.9575,2,0.9048,1.102,0.8763,1.1411,950,990,3.6819,4.2121,31,1.6
OCT18_SEP19,FEB_20,10,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.7988,3,0.8851,1.1249,0.8704,1.1488,540,675,4.5726,4.9497,48,0.9
OCT18_SEP19,FEB_20,10,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1.0359,2,0.9465,1.0556,0.8857,1.1291,3340,3225,6.2317,5.6885,35,2.5
OCT18_SEP19,FEB_20,10,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.6979,3,0.9449,1.0573,0.8854,1.1294,2125,3045,6.7634,6.549,58,2.2
OCT18_SEP19,FEB_20,10,R1F,ISLE OF WIGHT NHS TRUST,1.0327,2,0.897,1.111,0.8741,1.144,870,845,5.6457,6.1308,53,3.5
OCT18_SEP19,FEB_20,10,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0959,2,0.9232,1.0811,0.8811,1.135,1695,1545,4.3631,5.3436,27,2.3
OCT18_SEP19,FEB_20,10,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.0081,2,0.926,1.078,0.8817,1.1342,1680,1665,5.8119,6.177,32,1.5
OCT18_SEP19,FEB_20,10,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.9494,2,0.9471,1.055,0.8858,1.129,3135,3300,5.1428,5.9808,51,2.2
OCT18_SEP19,FEB_20,10,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.7597,3,0.9219,1.0826,0.8808,1.1354,1135,1495,4.4818,4.4225,48,1.3
OCT18_SEP19,FEB_20,10,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9798,2,0.9376,1.0652,0.8841,1.1311,2315,2365,5.5569,5.175,53,2.4
OCT18_SEP19,FEB_20,10,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.0974,2,0.9507,1.051,0.8863,1.1282,4190,3815,4.2216,4.8192,34,1.7
OCT18_SEP19,FEB_20,10,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.9393,2,0.9388,1.0639,0.8843,1.1308,2310,2460,3.789,4.2631,25,1.1
OCT18_SEP19,FEB_20,10,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0225,2,0.9516,1.0501,0.8865,1.1281,4050,3960,4.083,4.7013,47,2.5
OCT18_SEP19,FEB_20,10,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.8409,3,0.9449,1.0573,0.8854,1.1294,2555,3040,5.2616,4.8214,35,1.5
OCT18_SEP19,FEB_20,10,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0264,2,0.927,1.0769,0.8819,1.1339,1760,1715,4.4975,4.4986,41,1.2
OCT18_SEP19,FEB_20,10,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1.0132,2,0.9367,1.0663,0.8839,1.1313,2320,2290,4.7829,5.009,42,1.9
OCT18_SEP19,FEB_20,10,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9157,2,0.9494,1.0525,0.8861,1.1285,3305,3610,5.4872,5.1155,44,2.2
OCT18_SEP19,FEB_20,10,RPA,MEDWAY NHS FOUNDATION TRUST,1.1026,2,0.9272,1.0767,0.882,1.1338,1900,1725,4.8681,4.9108,39,2
OCT18_SEP19,FEB_20,10,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1.0131,2,0.9209,1.0837,0.8805,1.1357,1475,1455,5.848,4.8678,26,1.5
OCT18_SEP19,FEB_20,10,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1.1311,2,0.9289,1.0748,0.8823,1.1334,2050,1810,4.158,4.9751,34,1.6
OCT18_SEP19,FEB_20,10,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1.0674,2,0.9428,1.0596,0.885,1.1299,3005,2815,4.5868,4.4755,27,1.6
OCT18_SEP19,FEB_20,10,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0914,2,0.9142,1.0913,0.8789,1.1378,1345,1230,4.1811,4.1083,47,2.1
OCT18_SEP19,FEB_20,10,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.1096,2,0.946,1.0561,0.8856,1.1292,3520,3170,5.1003,4.7519,49,3.1
OCT18_SEP19,FEB_20,10,RVJ,NORTH BRISTOL NHS TRUST,0.912,2,0.9392,1.0636,0.8844,1.1307,2265,2485,5.218,5.1798,41,1.5
OCT18_SEP19,FEB_20,10,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,0.959,2,0.9316,1.0719,0.8829,1.1327,1875,1955,3.9688,4.7784,35,2.5
OCT18_SEP19,FEB_20,10,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.8731,3,0.9209,1.0838,0.8805,1.1357,1270,1450,4.2853,4.0478,30,1.4
OCT18_SEP19,FEB_20,10,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.9872,2,0.9339,1.0694,0.8834,1.1321,2070,2095,6.1875,6.3991,41,2.2
OCT18_SEP19,FEB_20,10,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.1211,2,0.9402,1.0624,0.8846,1.1305,2885,2575,3.1664,4.3068,36,2.4
OCT18_SEP19,FEB_20,10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.9702,2,0.9329,1.0705,0.8832,1.1323,1970,2035,4.0424,4.6087,41,1.4
OCT18_SEP19,FEB_20,10,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1.015,2,0.9051,1.1017,0.8764,1.141,1015,1000,3.5469,4.8092,20,1
OCT18_SEP19,FEB_20,10,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.17,1,0.9342,1.0689,0.8834,1.132,2480,2120,4.2066,5.0232,19,1.5
OCT18_SEP19,FEB_20,10,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1.0261,2,0.9453,1.0568,0.8855,1.1293,3170,3090,4.7375,4.6604,41,2.5
OCT18_SEP19,FEB_20,10,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0632,2,0.9528,1.0488,0.8867,1.1278,4430,4165,6.6762,6.3622,38,1.9
OCT18_SEP19,FEB_20,10,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9282,2,0.9484,1.0536,0.886,1.1287,3220,3470,5.6781,5.5335,50,2.1
OCT18_SEP19,FEB_20,10,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.0706,2,0.9501,1.0517,0.8863,1.1283,3990,3725,4.8359,5.4034,30,1.5
OCT18_SEP19,FEB_20,10,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,0.8763,3,0.9282,1.0757,0.8822,1.1336,1550,1770,4.3896,5.0131,29,1.3
OCT18_SEP19,FEB_20,10,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1.0444,2,0.9437,1.0586,0.8852,1.1297,3035,2910,4.8682,5.5154,39,1.8
OCT18_SEP19,FEB_20,10,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.1345,1,0.93,1.0736,0.8826,1.1331,2120,1870,2.7345,3.6277,52,2.3
OCT18_SEP19,FEB_20,10,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9139,2,0.939,1.0637,0.8844,1.1308,2265,2475,5.0373,5.0317,34,1.8
OCT18_SEP19,FEB_20,10,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1.1017,2,0.9335,1.0698,0.8833,1.1322,2280,2070,3.8577,4.0949,33,1.9
OCT18_SEP19,FEB_20,10,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8207,3,0.9464,1.0556,0.8857,1.1291,2645,3225,5.5906,5.4267,35,1.5
OCT18_SEP19,FEB_20,10,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.7965,3,0.9225,1.0819,0.8809,1.1352,1210,1515,5.7406,5.9092,59,2.2
OCT18_SEP19,FEB_20,10,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0205,2,0.9315,1.072,0.8829,1.1327,1990,1950,4.4522,4.7472,28,1.4
OCT18_SEP19,FEB_20,10,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.9487,2,0.9287,1.0751,0.8823,1.1334,1705,1795,6.4885,6.6388,53,3.3
OCT18_SEP19,FEB_20,10,RNZ,SALISBURY NHS FOUNDATION TRUST,1.0299,2,0.9055,1.1012,0.8765,1.1408,1040,1010,4.1214,4.2143,49,2
OCT18_SEP19,FEB_20,10,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.0338,2,0.9316,1.0718,0.8829,1.1326,2025,1960,5.4619,5.1591,21,1
OCT18_SEP19,FEB_20,10,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9972,2,0.9491,1.0527,0.8861,1.1285,3570,3580,5.5989,5.4197,37,2
OCT18_SEP19,FEB_20,10,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.948,2,0.9335,1.0697,0.8833,1.1321,1965,2075,5.0372,5.5689,12,0.6
OCT18_SEP19,FEB_20,10,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.0286,2,0.9414,1.0611,0.8848,1.1302,2765,2685,5.0681,5.4655,30,1.8
OCT18_SEP19,FEB_20,10,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.1005,2,0.9382,1.0646,0.8842,1.131,2650,2410,4.3621,4.6068,32,1.5
OCT18_SEP19,FEB_20,10,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.0456,2,0.9448,1.0574,0.8854,1.1295,3170,3030,4.1695,5.493,25,1.8
OCT18_SEP19,FEB_20,10,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1.0034,2,0.9137,1.0918,0.8787,1.138,1220,1215,4.4556,5.2237,23,1.1
OCT18_SEP19,FEB_20,10,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0673,2,0.9341,1.0691,0.8834,1.132,2250,2110,4.6675,5.3633,30,2
OCT18_SEP19,FEB_20,10,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,0.9724,2,0.9184,1.0865,0.8799,1.1365,1325,1365,4.2095,4.9231,38,2.3
OCT18_SEP19,FEB_20,10,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8452,3,0.9373,1.0656,0.884,1.1312,1975,2335,5.7253,5.6941,49,1.9
OCT18_SEP19,FEB_20,10,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.0755,2,0.9357,1.0674,0.8837,1.1316,2385,2220,5.555,4.7527,37,1.7
OCT18_SEP19,FEB_20,10,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9785,2,0.9287,1.075,0.8823,1.1334,1760,1800,4.027,4.3778,30,1.3
OCT18_SEP19,FEB_20,10,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9914,2,0.9316,1.0718,0.8829,1.1326,1940,1960,5.8809,6.3702,44,2.3
OCT18_SEP19,FEB_20,10,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.1554,1,0.9105,1.0954,0.8779,1.1391,1305,1130,5.6344,5.469,20,1.2
OCT18_SEP19,FEB_20,10,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,0.9484,2,0.9312,1.0723,0.8828,1.1328,1830,1930,4.763,5.2951,28,1.4
OCT18_SEP19,FEB_20,10,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1114,2,0.9338,1.0694,0.8833,1.1321,2325,2090,5.2261,5.3952,23,1.3
OCT18_SEP19,FEB_20,10,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1.0086,2,0.9077,1.0987,0.8772,1.14,1070,1060,3.7161,3.8756,47,2.3
OCT18_SEP19,FEB_20,10,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9556,2,0.941,1.0616,0.8847,1.1303,2525,2640,5.183,4.8349,32,1.5
OCT18_SEP19,FEB_20,10,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.1095,2,0.9208,1.0838,0.8805,1.1357,1610,1450,4.128,4.2043,33,1.3
OCT18_SEP19,FEB_20,10,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0029,2,0.9251,1.0791,0.8815,1.1345,1630,1625,3.6325,4.0097,16,0.8
OCT18_SEP19,FEB_20,10,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.1629,1,0.9162,1.089,0.8794,1.1372,1500,1290,5.9955,6.0102,35,1.9
OCT18_SEP19,FEB_20,10,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.8733,3,0.9365,1.0665,0.8839,1.1314,1985,2275,3.4148,4.222,57,3
OCT18_SEP19,FEB_20,10,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.097,2,0.9383,1.0645,0.8842,1.1309,2645,2415,7.0299,5.7102,22,1.4
OCT18_SEP19,FEB_20,10,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.9793,2,0.9281,1.0757,0.8822,1.1336,1735,1770,5.195,4.1116,26,1.4
OCT18_SEP19,FEB_20,10,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.0942,2,0.9466,1.0555,0.8857,1.1291,3540,3235,3.9612,4.9024,31,2.1
OCT18_SEP19,FEB_20,10,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.7244,3,0.9273,1.0766,0.882,1.1338,1255,1730,5.7571,5.9396,36,1.1
OCT18_SEP19,FEB_20,10,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.9111,2,0.9447,1.0575,0.8854,1.1295,2755,3020,5.8897,7.0363,51,2.9
OCT18_SEP19,FEB_20,10,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.982,2,0.9644,1.0365,0.8881,1.1259,7230,7365,3.278,4.3212,26,1.2
OCT18_SEP19,FEB_20,10,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1.0297,2,0.926,1.078,0.8817,1.1342,1720,1670,5.3791,4.7196,34,1.3
OCT18_SEP19,FEB_20,10,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0912,2,0.9408,1.0618,0.8847,1.1304,2865,2625,3.7468,3.9483,28,1.2
OCT18_SEP19,FEB_20,10,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.9384,2,0.9556,1.0458,0.887,1.1273,4425,4715,4.9133,5.1331,26,1.4
OCT18_SEP19,FEB_20,10,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,0.9629,2,0.9548,1.0466,0.8869,1.1275,4385,4555,4.7697,4.57,32,1.6
OCT18_SEP19,FEB_20,10,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,0.999,2,0.9292,1.0745,0.8824,1.1333,1825,1825,5.4879,5.4109,35,2.2
OCT18_SEP19,FEB_20,10,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,0.9896,2,0.9542,1.0473,0.8869,1.1276,4385,4430,6.1962,5.2152,45,1.9
OCT18_SEP19,FEB_20,10,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.126,2,0.9365,1.0664,0.8839,1.1314,2565,2280,5.9045,5.1012,28,1.6
OCT18_SEP19,FEB_20,10,RBK,WALSALL HEALTHCARE NHS TRUST,1.0926,2,0.9193,1.0855,0.8801,1.1362,1525,1395,5.1893,5.2772,29,1.4
OCT18_SEP19,FEB_20,10,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0593,2,0.915,1.0904,0.8791,1.1376,1325,1255,6.3826,5.6452,40,1.6
OCT18_SEP19,FEB_20,10,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9882,2,0.934,1.0692,0.8834,1.132,2080,2105,5.4567,5.4955,42,1.9
OCT18_SEP19,FEB_20,10,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.9141,2,0.9244,1.0798,0.8813,1.1347,1460,1595,4.7108,6.007,45,2.7
OCT18_SEP19,FEB_20,10,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1.0061,2,0.9454,1.0568,0.8855,1.1293,3115,3095,4.9941,5.5307,30,1.8
OCT18_SEP19,FEB_20,10,RA3,WESTON AREA HEALTH NHS TRUST,0.9816,2,0.8987,1.1091,0.8746,1.1434,855,875,6.1333,6.6573,37,3.3
OCT18_SEP19,FEB_20,10,RKE,WHITTINGTON HEALTH NHS TRUST,0.867,3,0.8868,1.1229,0.871,1.1481,600,695,4.3006,5.4094,53,2.8
OCT18_SEP19,FEB_20,10,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.1099,2,0.9327,1.0706,0.8831,1.1323,2245,2025,5.2129,5.9978,48,2.4
OCT18_SEP19,FEB_20,10,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.1094,2,0.9405,1.0621,0.8846,1.1304,2880,2600,4.3216,5.2768,35,2
OCT18_SEP19,FEB_20,10,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1649,1,0.9226,1.0819,0.8809,1.1352,1770,1520,5.8274,5.9113,42,2.6
OCT18_SEP19,FEB_20,10,RLQ,WYE VALLEY NHS TRUST,1.0528,2,0.9124,1.0933,0.8784,1.1384,1240,1180,3.6741,4.8794,39,2.2
OCT18_SEP19,FEB_20,10,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.9153,2,0.9104,1.0955,0.8779,1.1391,1030,1125,3.9049,4.8769,58,3.2
